permit_number,address,type,value,issued_date,status
2025-144246 BP,5501 W PARMER LN BLDG 2,Building Permit,0,2025-11-07,
2025-141448 EP,3016 WEST TERRACE DR,Electrical Permit,0,2025-11-07,
2025-141681 MP,3905 DOMINION CV,Mechanical Permit,0,2025-11-07,
2025-143971 BP,8301 JOHNNY MORRIS RD BLDG CANOPY1,Building Permit,1000000,2025-11-07,
2025-141713 EP,8619 WINDING WALK,Electrical Permit,0,2025-11-07,
2025-100692 PP,6908 RUFUS DR,Plumbing Permit,0,2025-11-07,
2025-141835 MP,7910 CEBERRY DR UNIT B,Mechanical Permit,0,2025-11-07,
2024-097401 EP,409 W MONROE ST,Electrical Permit,0,2025-11-07,
2025-143899 BP,6805 STONLEIGH PL,Building Permit,1,2025-11-07,
2025-138118 BP,8304 APPALACHIAN DR,Building Permit,249500,2025-11-07,
2025-144105 BP,6800 MEADOW CIR,Building Permit,1,2025-11-07,
2025-097000 EP,2213 DEADWOOD DR,Electrical Permit,0,2025-11-07,
2025-140784 PP,4530 CLAWSON RD BLDG 1,Plumbing Permit,0,2025-11-07,
2025-140724 MP,3445 GREYSTONE DR,Mechanical Permit,0,2025-11-07,
2025-121132 EP,12508 DEER FALLS DR,Electrical Permit,0,2025-11-07,
2025-143147 MP,3304 AUTUMN BAY DR,Mechanical Permit,0,2025-11-07,
2025-141781 BP,407 1/2 W 27TH ST,Building Permit,0,2025-11-07,
2025-143190 PP,9201 BRODIE LN BLDG 38 UNIT 3803,Plumbing Permit,0,2025-11-07,
2025-128765 EP,2100 MOUNTAIN VIEW RD UNIT B,Electrical Permit,0,2025-11-07,
2025-141899 PP,4407 GANYMEDE DR,Plumbing Permit,0,2025-11-07,
2025-142487 EP,12107 WANDER LN,Electrical Permit,0,2025-11-07,
2025-139062 EP,8600 N LAMAR BLVD BLDG D,Electrical Permit,0,2025-11-07,
2023-140720 DS,2005 RIVERVIEW ST,Driveway / Sidewalks,0,2025-11-07,
2025-142368 PP,7920 COMFORT CV,Plumbing Permit,0,2025-11-07,
2025-143983 BP,8301 JOHNNY MORRIS RD,Building Permit,1000000,2025-11-07,
2025-143188 PP,1624 E HOWARD LN,Plumbing Permit,0,2025-11-07,
2008-005377 EP,4909 ROLLINGWOOD DR,Electrical Permit,0,2025-11-07,
2024-133042 MP,2500 BRAEMAR CV,Mechanical Permit,0,2025-11-07,
2025-140990 EP,1112 W BEN WHITE BLVD SVRD WB UNIT 400,Electrical Permit,0,2025-11-07,
2025-142570 EP,9049 VIGEN CIR,Electrical Permit,0,2025-11-07,
2025-143998 BP,8001 JOHNNY MORRIS RD,Building Permit,1000000,2025-11-07,
2025-143995 BP,8001 JOHNNY MORRIS RD,Building Permit,1000000,2025-11-07,
2025-143038 MP,9016 PEAFOWL ST,Mechanical Permit,0,2025-11-07,
2025-141082 EP,500 MAIRO ST,Electrical Permit,0,2025-11-07,
2025-142633 BP,4606 AVENUE H,Building Permit,1,2025-11-07,
2025-143822 EP,10900 RESEARCH BLVD SVRD SB BLDG C,Electrical Permit,0,2025-11-07,
2025-143988 BP,8001 JOHNNY MORRIS RD,Building Permit,1000000,2025-11-07,
2025-141458 PP,11604 TRIDENS CT,Plumbing Permit,0,2025-11-07,
2025-143038 BP,9016 PEAFOWL ST,Building Permit,0,2025-11-07,
2025-120865 PP,4507 HANK AVE,Plumbing Permit,0,2025-11-07,
2025-143982 BP,8301 JOHNNY MORRIS RD BLDG DP3,Building Permit,1000000,2025-11-07,
2025-144000 BP,8001 JOHNNY MORRIS RD,Building Permit,1000000,2025-11-07,
2025-142112 EP,1701 BROADMOOR DR,Electrical Permit,0,2025-11-07,
2025-140757 PP,6701 ROTAN DR,Plumbing Permit,0,2025-11-07,
2025-086457 MP,8400 RESEARCH BLVD SVRD SB,Mechanical Permit,0,2025-11-07,
2025-143828 BP,4206 FARHILLS DR,Building Permit,1,2025-11-07,
2025-136078 PP,4602 LAUREL CANYON DR,Plumbing Permit,0,2025-11-07,
2025-143089 BP,2509 TARRYHILL PL,Building Permit,0,2025-11-07,
2025-142716 PP,7413 CREPE MYRTLE DR,Plumbing Permit,0,2025-11-07,
2025-144003 BP,8001 JOHNNY MORRIS RD,Building Permit,1000000,2025-11-07,
2025-118477 BP,2611 DEERFOOT TRL,Building Permit,0,2025-11-07,
2025-143545 BP,6913 CASTLEKEEP WAY,Building Permit,1,2025-11-07,
2025-143613 BP,2306 ROGGE LN,Building Permit,1,2025-11-07,
2025-132523 EP,4614 CRESTWAY DR,Electrical Permit,0,2025-11-07,
2025-143975 BP,8301 JOHNNY MORRIS RD,Building Permit,1000000,2025-11-07,
2025-141723 PP,3613 BLUESTEIN DR,Plumbing Permit,0,2025-11-07,
2025-140018 MP,3602 MARCAE CT,Mechanical Permit,0,2025-11-07,
2025-014465 EP,2610 S IH 35 SVRD SB,Electrical Permit,0,2025-11-07,
2025-138878 EP,3406 BANTON RD,Electrical Permit,0,2025-11-07,
2025-144061 PP,1404 PARK CENTER DR,Plumbing Permit,0,2025-11-07,
2025-143994 BP,8001 JOHNNY MORRIS RD,Building Permit,1000000,2025-11-07,
2025-142941 EP,4302 WATERFORD PL,Electrical Permit,0,2025-11-07,
2025-143976 BP,8301 JOHNNY MORRIS RD BLDG CP5,Building Permit,1000000,2025-11-07,
2025-142062 PP,3815 MENCHACA RD UNIT 29,Plumbing Permit,0,2025-11-07,
2025-140990 PP,1112 W BEN WHITE BLVD SVRD WB UNIT 400,Plumbing Permit,0,2025-11-07,
2025-141591 EP,9501 WIGGY WAY,Electrical Permit,0,2025-11-07,
2025-133353 DS,1713 PIEDMONT AVE,Driveway / Sidewalks,0,2025-11-07,
2025-144002 BP,8001 JOHNNY MORRIS RD,Building Permit,1000000,2025-11-07,
2025-143992 BP,8001 JOHNNY MORRIS RD,Building Permit,1000000,2025-11-07,
2025-142057 PP,7708 SAN FELIPE BLVD BLDG M UNIT 42,Plumbing Permit,0,2025-11-07,
2025-099630 PP,9501 DINGO DR,Plumbing Permit,0,2025-11-07,
2025-141443 PP,2406 ARPDALE ST,Plumbing Permit,0,2025-11-07,
2025-142330 PP,8406 FURNESS DR,Plumbing Permit,0,2025-11-07,
2025-142048 PP,8612 MILLWAY DR,Plumbing Permit,0,2025-11-07,
2025-143985 BP,8301 JOHNNY MORRIS RD,Building Permit,1000000,2025-11-07,
2025-143931 BP,6108 LARCH TER,Building Permit,1,2025-11-07,
2025-143663 EP,4705 PEWTER LN,Electrical Permit,0,2025-11-07,
2025-143969 BP,8301 JOHNNY MORRIS RD BLDG 5,Building Permit,1000000,2025-11-07,
2025-143038 EP,9016 PEAFOWL ST,Electrical Permit,0,2025-11-07,
2025-140785 PP,4530 CLAWSON RD BLDG 2,Plumbing Permit,0,2025-11-07,
2024-096029 MP,4910 CRAIG DR,Mechanical Permit,0,2025-11-07,
2025-143997 BP,8001 JOHNNY MORRIS RD,Building Permit,1000000,2025-11-07,
2025-141977 EP,500 BRAMBLE DR,Electrical Permit,0,2025-11-07,
2025-101785 EP,9111 CIRCUIT OF THE AMERICAS BLVD,Electrical Permit,0,2025-11-07,
2025-140691 EP,16407 KIDD LN,Electrical Permit,0,2025-11-07,
2025-139422 EP,1310 BERKSHIRE DR,Electrical Permit,0,2025-11-07,
2025-141593 EP,9501 DINGO DR,Electrical Permit,0,2025-11-07,
2025-143145 DS,2005 RIVERVIEW ST BLDG 1,Driveway / Sidewalks,0,2025-11-07,
2025-144165 PP,2206 BLUE MEADOW DR,Plumbing Permit,0,2025-11-07,
2025-142245 MP,9337 BERNOULLI DR,Mechanical Permit,0,2025-11-07,
2025-143039 EP,7304 CALLBRAM LN,Electrical Permit,0,2025-11-07,
2025-115076 PP,408 JOSEPHINE ST,Plumbing Permit,0,2025-11-07,
2025-111007 MP,3401 WEBBERVILLE RD,Mechanical Permit,0,2025-11-07,
2025-143456 BP,11266 TAYLOR DRAPER LN BLDG 26,Building Permit,0,2025-11-07,
2025-143468 BP,12224 BARREL BND,Building Permit,13900,2025-11-06,
2025-141489 EP,5925 SHANGHAI PIERCE RD,Electrical Permit,0,2025-11-06,
2025-143548 BP,13100 MILL STONE DR,Building Permit,0,2025-11-06,
2025-140955 EP,12112 CANTABRIA RD,Electrical Permit,0,2025-11-06,
2024-125852 EP,200 W 56TH ST UNIT 5103,Electrical Permit,0,2025-11-06,
2025-140698 EP,2004 MATTHEWS DR,Electrical Permit,0,2025-11-06,
2025-143194 BP,2218 RIVERVIEW ST,Building Permit,0,2025-11-06,
2025-141082 BP,500 MAIRO ST,Building Permit,0,2025-11-06,
2025-141627 PP,5901 BACK BAY LN,Plumbing Permit,0,2025-11-06,
2025-140879 PP,1316 FALCON LEDGE DR,Plumbing Permit,0,2025-11-06,
2025-141379 MP,9824 PALMBROOK DR,Mechanical Permit,0,2025-11-06,
2025-142590 BP,4706 SHOALWOOD AVE,Building Permit,0,2025-11-06,
2025-129342 BP,12420 WHITE EAGLE RD,Building Permit,1,2025-11-06,
2025-143109 BP,6903 ONE OAK RD,Building Permit,1,2025-11-06,
2025-139402 PP,12220 DONINGTON DR,Plumbing Permit,0,2025-11-06,
2025-143251 EP,2103 GREENWOOD AVE BLDG 2,Electrical Permit,0,2025-11-06,
2025-124980 EP,706 E 46TH ST,Electrical Permit,0,2025-11-06,
2024-060412 EP,3801 N CAPITAL OF TEXAS HWY NB BLDG 3,Electrical Permit,0,2025-11-06,
2025-143114 BP,1505 NORRIS DR,Building Permit,0,2025-11-06,
2025-101480 MP,7004 STITZEL WELLER DR,Mechanical Permit,0,2025-11-06,
2025-142001 PP,12601 SCOFIELD FARMS DR,Plumbing Permit,0,2025-11-06,
2025-141473 BP,300 W MOCKINGBIRD LN BLDG 1,Building Permit,0,2025-11-06,
2025-134459 MP,106 E 6TH ST UNIT 600,Mechanical Permit,0,2025-11-06,
2025-141025 EP,7903 ISAAC PRYOR DR,Electrical Permit,0,2025-11-06,
2025-142542 EP,7116 STITZEL WELLER DR,Electrical Permit,0,2025-11-06,
2025-140281 EP,5010 RICHMOND AVE,Electrical Permit,0,2025-11-06,
2025-140488 BP,3220 CHERRY LN,Building Permit,0,2025-11-06,
2025-142338 PP,604 W 25TH ST,Plumbing Permit,0,2025-11-06,
2025-141333 PP,2406 ROCK TERRACE CIR,Plumbing Permit,0,2025-11-06,
2025-046133 PP,913 CAPITOL CT,Plumbing Permit,0,2025-11-06,
2025-139400 EP,14932 THATCHER DR,Electrical Permit,0,2025-11-06,
2025-141070 BP,4424 GAINES RANCH LOOP BLDG 2,Building Permit,0,2025-11-06,
2025-141263 EP,16407 KIDD LN,Electrical Permit,0,2025-11-06,
2025-141058 BP,4424 GAINES RANCH LOOP BLDG 1,Building Permit,0,2025-11-06,
2024-151136 PP,413 THISTLEWOOD DR,Plumbing Permit,0,2025-11-06,
2024-097401 PP,409 W MONROE ST,Plumbing Permit,0,2025-11-06,
2025-141823 BP,11415 1/2 ZIMMERMAN LN,Building Permit,0,2025-11-06,
2025-141082 PP,500 MAIRO ST,Plumbing Permit,0,2025-11-06,
2024-045887 PP,5203 STAR LIGHT TER,Plumbing Permit,0,2025-11-06,
2025-143056 EP,13450 N US 183 HWY SVRD SB,Electrical Permit,0,2025-11-06,
2025-140886 EP,14708 EARL GREY LN,Electrical Permit,0,2025-11-06,
2025-137095 EP,8828 RESEARCH BLVD SVRD SB,Electrical Permit,0,2025-11-06,
2024-060952 EP,3801 N CAPITAL OF TEXAS HWY NB BLDG 2,Electrical Permit,0,2025-11-06,
2024-151136 EP,413 THISTLEWOOD DR,Electrical Permit,0,2025-11-06,
2025-141142 PP,9717 N LAMAR BLVD BLDG B UNIT 7,Plumbing Permit,0,2025-11-06,
2025-115076 BP,408 JOSEPHINE ST,Building Permit,0,2025-11-06,
2025-141834 BP,1401 SWEET BARK ST,Building Permit,0,2025-11-06,
2025-143117 BP,111 CONGRESS AVE UNIT 1700,Building Permit,0,2025-11-06,
2025-141943 BP,1715 KIT CIR,Building Permit,1,2025-11-06,
2025-141074 BP,4000 IDLEWILD RD,Building Permit,0,2025-11-06,
2025-142388 BP,10701 SPICEWOOD CLUB DR,Building Permit,0,2025-11-06,
2025-123754 DS,7208 PROVIDENCE AVE,Driveway / Sidewalks,0,2025-11-06,
2025-141764 BP,1129 MAP ST,Building Permit,0,2025-11-06,
2025-141549 BP,11113 RESEARCH BLVD SVRD NB,Building Permit,0,2025-11-06,
2025-055742 MP,9417 BOATHOUSE DR,Mechanical Permit,0,2025-11-06,
2025-130705 MP,12925 STAYWELL WAY,Mechanical Permit,0,2025-11-06,
2025-141752 BP,817 W HOWARD LN,Building Permit,0,2025-11-06,
2025-142882 PP,9219 OLD MANOR RD UNIT 230,Plumbing Permit,0,2025-11-06,
2024-125851 EP,200 W 56TH ST UNIT 5102,Electrical Permit,0,2025-11-06,
2025-142095 PP,10905 MAELIN DR,Plumbing Permit,0,2025-11-06,
2025-140979 PP,2606 LITTLE JOHN LN,Plumbing Permit,0,2025-11-06,
2025-135525 MP,3703 LAUREL LEDGE LN,Mechanical Permit,0,2025-11-06,
2025-141265 EP,5712 ABBY ANN LN,Electrical Permit,0,2025-11-06,
2023-122557 EP,8701 MENCHACA RD BLDG 1 UNIT 107,Electrical Permit,0,2025-11-06,
2025-139547 EP,3823 AIRPORT BLVD,Electrical Permit,0,2025-11-06,
2025-138678 BP,2301 LEHIGH DR,Building Permit,1,2025-11-06,
2025-137575 EP,6109 TWIN LEDGE DR,Electrical Permit,0,2025-11-06,
2025-141337 PP,2531 WINCHELL LN,Plumbing Permit,0,2025-11-06,
2025-140600 BP,2607 W BRAKER LN,Building Permit,0,2025-11-06,
2025-142435 BP,98 SAN JACINTO BLVD UNIT FSR1007,Building Permit,0,2025-11-06,
2025-140689 EP,12351 1/2 N IH 35 SVRD NB UNIT B,Electrical Permit,0,2025-11-06,
2025-141686 PP,1807 NORTHRIDGE DR,Plumbing Permit,0,2025-11-06,
2025-140704 BP,5408 MONTVIEW ST,Building Permit,0,2025-11-06,
2025-142544 BP,3306 WINDSOR RD,Building Permit,0,2025-11-06,
2025-142451 BP,2021 PAYNE AVE,Building Permit,0,2025-11-06,
2025-140990 BP,1112 W BEN WHITE BLVD SVRD WB UNIT 400,Building Permit,0,2025-11-06,
2025-141577 PP,12304 AUDANE DR,Plumbing Permit,0,2025-11-06,
2025-137110 EP,1303 W ST JOHNS AVE,Electrical Permit,0,2025-11-06,
2025-140893 EP,3308 GALLOP CV,Electrical Permit,0,2025-11-06,
2025-023166 EP,4807 SINCLAIR AVE UNIT B,Electrical Permit,0,2025-11-06,
2025-142061 PP,6810 DEATONHILL DR UNIT 4301,Plumbing Permit,0,2025-11-06,
2023-094200 MP,1102 CHARLOTTE ST,Mechanical Permit,0,2025-11-06,
2025-142906 PP,9219 OLD MANOR RD UNIT 430,Plumbing Permit,0,2025-11-06,
2025-025629 MP,2510 GREAT OAKS PKWY,Mechanical Permit,0,2025-11-06,
2025-133974 PP,5604 CHADWYCK DR,Plumbing Permit,0,2025-11-06,
2025-141292 PP,12304 ROLLING HILL DR,Plumbing Permit,0,2025-11-06,
2025-141753 PP,4607 BALCONES DR,Plumbing Permit,0,2025-11-06,
2025-141274 EP,6004 SHOALWOOD AVE,Electrical Permit,0,2025-11-06,
2025-140895 EP,3308 GALLOP CV,Electrical Permit,0,2025-11-06,
2025-124335 EP,7107 SPURLOCK DR,Electrical Permit,0,2025-11-06,
2025-141780 BP,5705 MARILYN DR,Building Permit,1,2025-11-06,
2025-088395 EP,1217 HARVEY ST BLDG 1,Electrical Permit,0,2025-11-06,
2025-142698 BP,6905 CREIGHTON LN,Building Permit,1,2025-11-06,
2025-143024 BP,2406 BROKEN OAK DR,Building Permit,1,2025-11-06,
2025-141516 PP,8701 STURMER ST,Plumbing Permit,0,2025-11-06,
2025-141602 BP,3900 N CAPITAL OF TEXAS HWY SB BLDG F,Building Permit,0,2025-11-06,
2025-141013 PP,10700 MACMORA RD UNIT 108,Plumbing Permit,0,2025-11-06,
2025-141527 PP,13322 SHORE VISTA DR,Plumbing Permit,0,2025-11-06,
2025-141373 PP,501 SACRAMENTO DR,Plumbing Permit,0,2025-11-06,
2025-074159 EP,3903 BALCONES DR,Electrical Permit,0,2025-11-06,
2025-130856 EP,1212 W 13TH ST,Electrical Permit,0,2025-11-06,
2025-124558 EP,11015 CONCHOS CV,Electrical Permit,0,2025-11-06,
2025-113161 MP,4000 S IH 35 SVRD SB UNIT FLR5,Mechanical Permit,0,2025-11-06,
2025-141123 BP,4420 N LAMAR BLVD,Building Permit,0,2025-11-06,
2025-141152 BP,805 SAHARA AVE,Building Permit,1,2025-11-06,
2025-143305 BP,912 GENE JOHNSON ST,Building Permit,10580,2025-11-06,
2025-140139 EP,9419 SHADY OAKS DR,Electrical Permit,0,2025-11-06,
2025-023165 EP,4807 SINCLAIR AVE UNIT A,Electrical Permit,0,2025-11-06,
2025-141748 PP,10029 MOUNT RAINIER DR,Plumbing Permit,0,2025-11-06,
2025-141067 BP,4000 IDLEWILD RD,Building Permit,0,2025-11-06,
2024-149874 BP,4601 HANK AVE BLDG 1,Building Permit,0,2025-11-06,
2025-140164 EP,1801 ALAMEDA DR UNIT 2,Electrical Permit,0,2025-11-06,
2025-125129 PP,2301 FALCON HILL DR,Plumbing Permit,0,2025-11-06,
2025-141103 BP,509 E 38TH HALF ST,Building Permit,0,2025-11-06,
2025-062686 BP,912 BASTROP HWY SB,Building Permit,2091600,2025-11-06,
2025-138689 EP,10523 RIVER PLANTATION DR,Electrical Permit,0,2025-11-06,
2025-084513 MP,2010 OAKLEAF CIR,Mechanical Permit,0,2025-11-06,
2025-124981 EP,706 E 46TH ST UNIT B,Electrical Permit,0,2025-11-06,
2025-140628 EP,9512 DINGO DR,Electrical Permit,0,2025-11-06,
2025-143195 BP,2218 RIVERVIEW ST,Building Permit,0,2025-11-06,
2025-141306 EP,7103 RUNNING ROPE,Electrical Permit,0,2025-11-06,
2025-141805 BP,2025 1/2 FARO DR,Building Permit,0,2025-11-06,
2025-136163 EP,1701 W KOENIG LN,Electrical Permit,0,2025-11-06,
2024-125853 EP,200 W 56TH ST UNIT 5104,Electrical Permit,0,2025-11-06,
2024-125850 EP,200 W 56TH ST UNIT 5101,Electrical Permit,0,2025-11-06,
2025-088397 EP,1217 HARVEY ST BLDG 3,Electrical Permit,0,2025-11-06,
2025-139431 EP,1911 SCOFIELD LN,Electrical Permit,0,2025-11-06,
2025-134468 MP,106 E 6TH ST UNIT 620,Mechanical Permit,0,2025-11-06,
2024-138040 DS,1005 W MONROE ST,Driveway / Sidewalks,0,2025-11-06,
2025-124979 EP,704 E 46TH ST,Electrical Permit,0,2025-11-06,
2025-142724 BP,805 E RUNDBERG LN,Building Permit,0,2025-11-06,
2025-140501 EP,2005 POINT BLUFF DR,Electrical Permit,0,2025-11-06,
2025-015505 EP,1717 ROCKBRIDGE TER,Electrical Permit,0,2025-11-06,
2025-141068 PP,1036 LIBERTY PARK DR BLDG 4 UNIT A,Plumbing Permit,0,2025-11-06,
2025-086445 EP,3011 WESTLAKE DR,Electrical Permit,0,2025-11-06,
2025-142268 BP,2414 PEARL ST,Building Permit,0,2025-11-06,
2025-142543 EP,2617 TOWY RD,Electrical Permit,0,2025-11-06,
2025-141474 BP,300 W MOCKINGBIRD LN BLDG 2,Building Permit,0,2025-11-06,
2025-136135 EP,3315 FAR VIEW DR,Electrical Permit,0,2025-11-06,
2025-087735 BP,1004 JUANITA ST BLDG 1,Building Permit,0,2025-11-06,
2025-099992 MP,606 BLANCO ST,Mechanical Permit,0,2025-11-06,
2025-140596 EP,314 PLEASANT DR,Electrical Permit,0,2025-11-06,
2025-133942 MP,10900 RESEARCH BLVD SVRD SB UNIT C-150,Mechanical Permit,0,2025-11-06,
2025-086280 PP,9835 NORTH LAKE CREEK PKWY UNIT 510,Plumbing Permit,0,2025-11-06,
2025-140705 BP,5408 MONTVIEW ST,Building Permit,0,2025-11-06,
2025-140370 EP,7003 JESTER BLVD,Electrical Permit,0,2025-11-06,
2025-142113 PP,4002 EDGEMONT DR,Plumbing Permit,0,2025-11-06,
2025-140452 PP,1141 RICHARDINE AVE,Plumbing Permit,0,2025-11-06,
2025-143312 PP,12733 TESLA RD,Plumbing Permit,0,2025-11-06,
2025-141085 BP,4424 GAINES RANCH LOOP BLDG 3,Building Permit,0,2025-11-06,
2025-142179 BP,8212 1/2 FM 1625 RD,Building Permit,0,2025-11-06,
2025-113214 EP,827 W 12TH ST UNIT 102,Electrical Permit,0,2025-11-06,
2025-143284 BP,8508 COSMICO ST,Building Permit,0,2025-11-06,
2025-141271 EP,6004 SHOALWOOD AVE,Electrical Permit,0,2025-11-06,
2025-140880 EP,14708 EARL GREY LN,Electrical Permit,0,2025-11-06,
2025-139538 EP,2403 ROCKINGHAM CIR,Electrical Permit,0,2025-11-06,
2024-002414 PP,5509 WILLIAM HOLLAND AVE,Plumbing Permit,0,2025-11-06,
2025-139931 EP,6000 MARILYN DR,Electrical Permit,0,2025-11-06,
2025-141493 EP,8432 ANTERO DR,Electrical Permit,0,2025-11-06,
2025-088396 EP,1217 HARVEY ST BLDG 2,Electrical Permit,0,2025-11-06,
2025-142272 MP,701 FORT CHADBOURNE DR,Mechanical Permit,0,2025-11-06,
2025-143563 BP,209 OERTLI LN,Building Permit,1,2025-11-06,
2025-139168 EP,2005 1/2 THRASHER LN UNIT FOODT,Electrical Permit,0,2025-11-06,
2025-141073 EP,8010 LITTLE DEER XING,Electrical Permit,0,2025-11-06,
2024-041562 BP,5203 STAR LIGHT TER,Building Permit,0,2025-11-06,
2025-141839 PP,3838 STECK AVE,Plumbing Permit,0,2025-11-06,
2025-087783 MP,12400 MERCURY LN,Mechanical Permit,0,2025-11-06,
2025-133997 BP,4519 RIMROCK TRL,Building Permit,1,2025-11-06,
2025-122814 PP,12733 TESLA RD,Plumbing Permit,0,2025-11-06,
2025-135346 EP,7004 STITZEL WELLER DR,Electrical Permit,0,2025-11-06,
2025-123427 EP,16020 COWSLIP WAY,Electrical Permit,0,2025-11-05,
2025-138483 DS,2721 GOODWIN AVE,Driveway / Sidewalks,0,2025-11-05,
2025-137520 EP,11404 MUSKET RIM,Electrical Permit,0,2025-11-05,
2025-045892 MP,11104 CROSSBEAM DR UNIT 3B,Mechanical Permit,0,2025-11-05,
2025-105521 PP,11703 BARRINGTON WAY,Plumbing Permit,0,2025-11-05,
2025-037893 MP,2706 RANCHERO RD UNIT 2B,Mechanical Permit,0,2025-11-05,
2025-122685 BP,5600 SUNSHINE DR BLDG J,Building Permit,0,2025-11-05,
2023-130029 PP,3211 E HOWARD LN BLDG 3,Plumbing Permit,0,2025-11-05,
2025-142196 MP,2413 MC DONALD WAY,Mechanical Permit,0,2025-11-05,
2025-125709 PP,9309 BOATHOUSE DR,Plumbing Permit,0,2025-11-05,
2025-020135 DS,4636 MARLO DR,Driveway / Sidewalks,0,2025-11-05,
2025-029384 EP,1200 NORWOOD RD,Electrical Permit,0,2025-11-05,
2025-135428 PP,902 W JOHANNA ST,Plumbing Permit,0,2025-11-05,
2025-092110 PP,1211 E 4TH ST,Plumbing Permit,0,2025-11-05,
2025-043311 MP,11104 CROSSBEAM DR UNIT 1A,Mechanical Permit,0,2025-11-05,
2025-140231 EP,3605 DALI LN,Electrical Permit,0,2025-11-05,
2025-142998 BP,7000 DECKER LN,Building Permit,0,2025-11-05,
2025-133777 EP,12312 N MOPAC EXPY SVRD SB UNIT 1,Electrical Permit,0,2025-11-05,
2025-093168 MP,8804 COSMICO ST,Mechanical Permit,0,2025-11-05,
2025-037563 MP,11104 CROSSBEAM DR UNIT 2B,Mechanical Permit,0,2025-11-05,
2025-125713 PP,9313 BOATHOUSE DR,Plumbing Permit,0,2025-11-05,
2025-140438 EP,5304 SAMUEL HUSTON AVE BLDG 2,Electrical Permit,0,2025-11-05,
2025-136695 BP,12400 1/2 AMHERST DR,Building Permit,0,2025-11-05,
2025-042644 MP,2708 THRESH RD UNIT A,Mechanical Permit,0,2025-11-05,
2025-037630 MP,2706 RANCHERO RD UNIT 1B,Mechanical Permit,0,2025-11-05,
2025-032080 PP,11507 PRAIRIE HEN LN,Plumbing Permit,0,2025-11-05,
2025-142506 PP,6111 N FM 620 RD BLDG A UNIT 200,Plumbing Permit,0,2025-11-05,
2025-044061 MP,2708 RANCHERO RD UNIT 3A,Mechanical Permit,0,2025-11-05,
2025-037562 MP,11104 CROSSBEAM DR UNIT 2A,Mechanical Permit,0,2025-11-05,
2025-119048 EP,8027 EXCHANGE DR,Electrical Permit,0,2025-11-05,
2025-045867 MP,11102 CROSSBEAM DR UNIT 2A,Mechanical Permit,0,2025-11-05,
2025-123398 EP,16013 COWSLIP WAY,Electrical Permit,0,2025-11-05,
2024-018658 MP,10501 BLUE BLUFF RD,Mechanical Permit,0,2025-11-05,
2025-139406 EP,7119 STITZEL WELLER DR,Electrical Permit,0,2025-11-05,
2025-139722 PP,4707 RIBBECKE AVE,Plumbing Permit,0,2025-11-05,
2025-139314 EP,4621 ARAPAHOE TRL,Electrical Permit,0,2025-11-05,
2025-044174 MP,2700 THRESH RD UNIT B,Mechanical Permit,0,2025-11-05,
2023-130034 PP,3211 E HOWARD LN BLDG 8,Plumbing Permit,0,2025-11-05,
2023-130032 PP,3211 E HOWARD LN BLDG 6,Plumbing Permit,0,2025-11-05,
2025-134897 BP,3701 W SLAUGHTER LN,Building Permit,0,2025-11-05,
2025-142581 BP,6104 GINITA LN,Building Permit,0,2025-11-05,
2025-140014 BP,6020 WHIPPLE WAY,Building Permit,1,2025-11-05,
2025-140426 EP,8013 EXCHANGE DR,Electrical Permit,0,2025-11-05,
2025-139949 BP,7303 MEADOWOOD DR,Building Permit,0,2025-11-05,
2025-079213 PP,3410 GREENWAY,Plumbing Permit,0,2025-11-05,
2025-142523 EP,13201 MC CALLEN PASS,Electrical Permit,0,2025-11-05,
2025-037418 MP,2703 THRESH RD UNIT A,Mechanical Permit,0,2025-11-05,
2025-141773 PP,5705 NORTH HAMPTON DR,Plumbing Permit,0,2025-11-05,
2025-125701 PP,9105 BOATHOUSE DR,Plumbing Permit,0,2025-11-05,
2025-140417 EP,8512 NEW HAMPSHIRE DR,Electrical Permit,0,2025-11-05,
2024-041739 PP,1500 RED RIVER ST,Plumbing Permit,0,2025-11-05,
2025-143025 BP,4140 GOVERNORS ROW,Building Permit,0,2025-11-05,
2025-140901 EP,1807 E CESAR CHAVEZ ST,Electrical Permit,0,2025-11-05,
2025-140550 BP,2209 RUTLAND DR BLDG B UNIT 100,Building Permit,0,2025-11-05,
2025-072976 EP,1570 BUFFALO GAP RD,Electrical Permit,0,2025-11-05,
2025-137963 PP,4613 BANISTER LN,Plumbing Permit,0,2025-11-05,
2025-141776 MP,2207 WILSON ST,Mechanical Permit,0,2025-11-05,
2025-131181 PP,7100 N IH 35 SVRD SB,Plumbing Permit,0,2025-11-05,
2025-138471 MP,7119 STITZEL WELLER DR,Mechanical Permit,0,2025-11-05,
2025-139164 BP,1004 W 11TH ST,Building Permit,0,2025-11-05,
2023-130027 PP,3211 E HOWARD LN BLDG 1,Plumbing Permit,0,2025-11-05,
2025-043905 MP,2702 THRESH RD UNIT B,Mechanical Permit,0,2025-11-05,
2025-141488 BP,1405 ARCADIA AVE,Building Permit,0,2025-11-05,
2025-136809 BP,4317 CAMACHO ST,Building Permit,1,2025-11-05,
2025-044023 MP,2704 RANCHERO RD UNIT 2A,Mechanical Permit,0,2025-11-05,
2025-043873 MP,11101 BARNWOOD RD UNIT B,Mechanical Permit,0,2025-11-05,
2025-136527 BP,11608 FAST HORSE DR,Building Permit,1,2025-11-05,
2025-138471 EP,7119 STITZEL WELLER DR,Electrical Permit,0,2025-11-05,
