permit_number,address,type,value,issued_date,status
EP-2025-009942,160 E ERIE AVE,Electrical Permit,$0.00,2025-11-04,Issued
DP-2025-001208,224 N RUBY ST,Demolition Permit,$0.00,2025-11-04,Issued
MP-2025-005042,700 N DELAWARE AVE,Mechanical / Fuel Gas Permit,$0.00,2025-11-04,Issued
EP-2025-008862,314 ELWOOD ST,Electrical Permit,$0.00,2025-11-04,Issued
PP-2025-014192,2530 N CORLIES ST,Plumbing Permit,$0.00,2025-11-04,Issued
CP-2024-004201,6828 JACKSON ST,Commercial Building Permit,$0.00,2025-11-04,Issued
RP-2025-011536,6010 N 20TH ST,Residential Building Permit,$0.00,2025-11-04,Issued
MP-2025-005503,229 W GORGAS LN,Mechanical / Fuel Gas Permit,$0.00,2025-11-04,Issued
EP-2025-010646,5430 IRVING ST,Electrical Permit,$0.00,2025-11-04,Issued
PP-2025-014028,1620 S 19TH ST,Plumbing Permit,$0.00,2025-11-04,Issued
AP-2025-008165,5346 CHEW AVE,Administrative Permit,$0.00,2025-11-04,Issued
CP-2025-005372,1800 MASTER ST,Commercial Building Permit,$0.00,2025-11-04,Issued
PP-2025-014385,5345 DIAMOND ST,Plumbing Permit,$0.00,2025-11-04,Issued
PP-2025-014045,2814 EMERALD ST,Plumbing Permit,$0.00,2025-11-04,Issued
CP-2025-003136,1400 S CHRISTOPHER COLUMBUS BLVD,Commercial Building Permit,$0.00,2025-11-04,Issued
MP-2025-005609,4143 N FAIRHILL ST,Mechanical / Fuel Gas Permit,$0.00,2025-11-04,Issued
PP-2025-013983,752 S MARVINE ST,Plumbing Permit,$0.00,2025-11-04,Issued
EP-2025-010612,6140 N FRANKLIN ST,Electrical Permit,$0.00,2025-11-04,Issued
EP-2025-010421,760 N 23RD ST,Electrical Permit,$0.00,2025-11-04,Issued
AP-2025-008504,5346 CHEW AVE,Administrative Permit,$0.00,2025-11-04,Issued
GP-2025-009541,3601 S BROAD ST,General Permit,$0.00,2025-11-04,Issued
MP-2025-004056,167 W RAYMOND ST,Mechanical / Fuel Gas Permit,$0.00,2025-11-04,Issued
PP-2025-014301,7048 ALGON AVE,Plumbing Permit,$0.00,2025-11-04,Issued
PP-2025-014319,6730 GERMANTOWN AVE,Plumbing Permit,$0.00,2025-11-04,Issued
PP-2025-014335,5860 N 7TH ST,Plumbing Permit,$0.00,2025-11-04,Issued
EP-2025-007866,1127 PINE ST,Electrical Permit,$0.00,2025-11-04,Issued
MP-2025-005624,1012 CARPENTER ST,Mechanical / Fuel Gas Permit,$0.00,2025-11-04,Issued
RP-2025-011522,7943 WILLIAMS AVE,Residential Building Permit,$0.00,2025-11-04,Issued
EP-2025-010675,1527 LATONA ST,Electrical Permit,$0.00,2025-11-04,Issued
RP-2025-011538,3877 L ST,Residential Building Permit,$0.00,2025-11-04,Issued
EP-2025-009398,1761 N LECOUNT ST,Electrical Permit,$0.00,2025-11-04,Issued
RP-2025-010164,9741 KREWSTOWN RD,Residential Building Permit,$0.00,2025-11-04,Issued
MP-2025-005409,4807 GRISCOM ST,Mechanical / Fuel Gas Permit,$0.00,2025-11-04,Issued
GM-2025-010427,3751 LANKENAU RD,General Permit Minor,$0.00,2025-11-04,Issued
AP-2025-006675,124 S 16TH ST,Administrative Permit,$0.00,2025-11-04,Issued
EP-2025-009505,135 S 17TH ST,Electrical Permit,$0.00,2025-11-04,Issued
FP-2025-002227,1001-41 WALNUT ST,Fire Suppression Permit,$0.00,2025-11-04,Issued
PP-2025-013954,6116 HAWTHORNE ST,Plumbing Permit,$0.00,2025-11-04,Issued
EP-2025-010597,2163 N 9TH ST,Electrical Permit,$0.00,2025-11-04,Issued
MP-2025-005630,7228 EASTWOOD ST,Mechanical / Fuel Gas Permit,$0.00,2025-11-04,Issued
RP-2025-011302,5627 CEDAR AVE,Residential Building Permit,$0.00,2025-11-04,Issued
EP-2025-009522,1816 CATHARINE ST,Electrical Permit,$0.00,2025-11-04,Issued
PP-2025-014164,5134 HARLAN ST,Plumbing Permit,$0.00,2025-11-04,Issued
EP-2025-007914,533 BRINTON ST,Electrical Permit,$0.00,2025-11-04,Issued
MP-2025-005678,5627 CEDAR AVE,Mechanical / Fuel Gas Permit,$0.00,2025-11-04,Issued
PP-2025-013833,5319 CATHARINE ST,Plumbing Permit,$0.00,2025-11-04,Issued
EP-2025-010609,2031 S 58TH ST,Electrical Permit,$0.00,2025-11-04,Issued
EP-2025-010560,4534 PINE ST,Electrical Permit,$0.00,2025-11-04,Issued
MP-2025-000552,2708 E BIRCH ST,Mechanical / Fuel Gas Permit,$0.00,2025-11-04,Issued
SP-2025-001136,2221 W THOMPSON ST,Site / Utility Permit,$0.00,2025-11-04,Issued
EP-2025-009926,1638 N 27TH ST,Electrical Permit,$0.00,2025-11-04,Issued
PP-2025-014326,2465 N GRATZ ST,Plumbing Permit,$0.00,2025-11-04,Issued
CP-2025-004380,7300 TORRESDALE AVE,Commercial Building Permit,$0.00,2025-11-04,Issued
EP-2025-010645,5860 N 7TH ST,Electrical Permit,$0.00,2025-11-04,Issued
SP-2025-001325,5511 SPRUCE ST,Site / Utility Permit,$0.00,2025-11-04,Issued
FP-2025-002014,226 MANHEIM ST,Fire Suppression Permit,$0.00,2025-11-04,Issued
MP-2025-005557,3106 N 28TH ST,Mechanical / Fuel Gas Permit,$0.00,2025-11-04,Issued
PP-2025-013686,4317 BENNINGTON ST,Plumbing Permit,$0.00,2025-11-04,Issued
PP-2025-014318,1802 HOFFNAGLE ST,Plumbing Permit,$0.00,2025-11-04,Issued
PP-2025-009501,1015 CALLOWHILL ST,Plumbing Permit,$0.00,2025-11-04,Issued
MP-2025-003903,1015 CALLOWHILL ST,Mechanical / Fuel Gas Permit,$0.00,2025-11-04,Issued
PP-2025-013682,424-26 N 60TH ST,Plumbing Permit,$0.00,2025-11-04,Issued
RP-2025-011558,5345 DIAMOND ST,Residential Building Permit,$0.00,2025-11-04,Issued
RP-2025-011295,5766 JEFFERSON ST,Residential Building Permit,$0.00,2025-11-04,Issued
CP-2025-004581,135 S 17TH ST,Commercial Building Permit,$0.00,2025-11-04,Issued
EP-2025-010506,1537 PORTER ST,Electrical Permit,$0.00,2025-11-04,Issued
EP-2025-010605,5334 WALNUT ST,Electrical Permit,$0.00,2025-11-04,Issued
EP-2025-009581,5701 WASHINGTON AVE,Electrical Permit,$0.00,2025-11-04,Issued
AP-2025-008498,5346 CHEW AVE,Administrative Permit,$0.00,2025-11-04,Issued
GM-2025-010432,1637 W NEDRO AVE,General Permit Minor,$0.00,2025-11-04,Issued
MP-2025-005163,7101 TULIP ST,Mechanical / Fuel Gas Permit,$0.00,2025-11-04,Issued
EP-2025-009622,5710 CHESTNUT ST,Electrical Permit,$0.00,2025-11-04,Issued
CP-2025-005074,3900 FORD RD,Commercial Building Permit,$0.00,2025-11-04,Issued
EP-2025-010619,828 N STILLMAN ST,Electrical Permit,$0.00,2025-11-04,Issued
MP-2025-005642,1618 N 59TH ST,Mechanical / Fuel Gas Permit,$0.00,2025-11-04,Issued
EP-2025-010067,2423 S MOLE ST,Electrical Permit,$0.00,2025-11-04,Issued
FP-2025-001762,2275 BRIDGE ST,Fire Suppression Permit,$0.00,2025-11-04,Issued
MP-2025-005585,1800 W GIRARD AVE,Mechanical / Fuel Gas Permit,$0.00,2025-11-04,Issued
FP-2025-002193,1917 W SUSQUEHANNA AVE,Fire Suppression Permit,$0.00,2025-11-04,Issued
GM-2025-010413,1930 E BIRCH ST,General Permit Minor,$0.00,2025-11-04,Issued
PP-2025-014117,12600 NANTON DR,Plumbing Permit,$0.00,2025-11-04,Issued
PP-2025-014181,1112-20 LOMBARD ST,Plumbing Permit,$0.00,2025-11-04,Issued
EP-2025-010601,1766 S 65TH ST,Electrical Permit,$0.00,2025-11-04,Issued
RP-2025-011529,1618 N 59TH ST,Residential Building Permit,$0.00,2025-11-04,Issued
PP-2025-014197,2822 N 5TH ST,Plumbing Permit,$0.00,2025-11-04,Issued
EP-2025-010615,2002 S 4TH ST,Electrical Permit,$0.00,2025-11-04,Issued
PP-2025-014387,4469 ALMOND ST,Plumbing Permit,$0.00,2025-11-04,Issued
AP-2025-008501,5346 CHEW AVE,Administrative Permit,$0.00,2025-11-04,Issued
PP-2025-014249,1236 HARRISON ST,Plumbing Permit,$0.00,2025-11-04,Issued
RP-2025-010667,4901 SAYBROOK AVE,Residential Building Permit,$0.00,2025-11-04,Issued
PP-2025-014012,1250 S 45TH ST,Plumbing Permit,$0.00,2025-11-04,Issued
PP-2025-014178,2218 MOUNT VERNON ST,Plumbing Permit,$0.00,2025-11-04,Issued
PP-2025-012433,1831 S 21ST ST,Plumbing Permit,$0.00,2025-11-04,Issued
PP-2025-014216,10000 BUSTLETON AVE,Plumbing Permit,$0.00,2025-11-04,Issued
PP-2025-014358,4722 WELLINGTON ST,Plumbing Permit,$0.00,2025-11-04,Issued
CP-2025-003703,4231-61 N 5TH ST,Commercial Building Permit,$0.00,2025-11-04,Issued
PP-2025-014371,1748 N 59TH ST,Plumbing Permit,$0.00,2025-11-04,Issued
MP-2025-005509,1001-13 SNYDER AVE,Mechanical / Fuel Gas Permit,$0.00,2025-11-04,Issued
PP-2025-013991,2201-51 N 28TH ST,Plumbing Permit,$0.00,2025-11-04,Issued
EP-2025-010571,2104 GREEN ST,Electrical Permit,$0.00,2025-11-04,Issued
PP-2025-014378,2257 N FAIRHILL ST,Plumbing Permit,$0.00,2025-11-04,Issued
CP-2025-004549,5934 RIDGE AVE,Commercial Building Permit,$0.00,2025-11-04,Issued
PP-2025-014237,2727 COMMERCE WAY,Plumbing Permit,$0.00,2025-11-04,Issued
SP-2025-000853,4044 W GIRARD AVE,Site / Utility Permit,$0.00,2025-11-04,Issued
MP-2025-005337,330 OREGON AVE,Mechanical / Fuel Gas Permit,$0.00,2025-11-04,Issued
RP-2025-011532,6109 LORETTO AVE,Residential Building Permit,$0.00,2025-11-04,Issued
MP-2025-005367,192 E EVERGREEN AVE,Mechanical / Fuel Gas Permit,$0.00,2025-11-04,Issued
PP-2025-014398,5336 SAUL ST,Plumbing Permit,$0.00,2025-11-04,Issued
DP-2025-001207,220 S CECIL ST,Demolition Permit,$0.00,2025-11-04,Issued
GM-2025-010415,1709 N 18TH ST,General Permit Minor,$0.00,2025-11-04,Issued
CP-2025-005040,9898 E ROOSEVELT BLVD,Commercial Building Permit,$0.00,2025-11-04,Issued
PP-2025-013975,901 N FRONT ST,Plumbing Permit,$0.00,2025-11-04,Issued
PP-2025-011928,314 ELWOOD ST,Plumbing Permit,$0.00,2025-11-04,Issued
MP-2025-005555,2727 SEARS ST,Mechanical / Fuel Gas Permit,$0.00,2025-11-04,Issued
PP-2025-014391,339 N SALFORD ST,Plumbing Permit,$0.00,2025-11-04,Issued
FP-2025-002160,503 WINTON ST,Fire Suppression Permit,$0.00,2025-11-04,Issued
EP-2025-009278,828-40 N 2ND ST,Electrical Permit,$0.00,2025-11-04,Issued
AP-2025-008103,6930-54 ELMWOOD AVE,Administrative Permit,$0.00,2025-11-04,Issued
RP-2025-009373,6901 LINCOLN DR,Residential Building Permit,$0.00,2025-11-04,Issued
EP-2025-010511,412 W NORRIS ST,Electrical Permit,$0.00,2025-11-04,Issued
SP-2025-000776,29 E MOUNT AIRY AVE,Site / Utility Permit,$0.00,2025-11-04,Issued
EP-2025-010583,3717 MOUNT VERNON ST,Electrical Permit,$0.00,2025-11-04,Issued
EP-2025-010607,4822 LARCHWOOD AVE,Electrical Permit,$0.00,2025-11-04,Issued
EP-2025-010614,2624 BROWN ST,Electrical Permit,$0.00,2025-11-04,Issued
PP-2025-014165,2020 W ONTARIO ST,Plumbing Permit,$0.00,2025-11-04,Issued
RP-2025-009468,314 ELWOOD ST,Residential Building Permit,$0.00,2025-11-04,Issued
EP-2025-010061,2075 E CUMBERLAND ST,Electrical Permit,$0.00,2025-11-04,Issued
EP-2025-010600,6901 LINCOLN DR,Electrical Permit,$0.00,2025-11-04,Issued
FP-2025-002196,601 N 8TH ST,Fire Suppression Permit,$0.00,2025-11-04,Issued
PP-2025-013992,2900 W CLEARFIELD ST,Plumbing Permit,$0.00,2025-11-04,Issued
PP-2025-014307,1831 JUDSON ST,Plumbing Permit,$0.00,2025-11-04,Issued
FP-2025-002026,5921 OLD YORK RD,Fire Suppression Permit,$0.00,2025-11-04,Issued
GM-2025-010438,5742 SANSOM ST,General Permit Minor,$0.00,2025-11-04,Issued
GM-2025-010410,1527 LATONA ST,General Permit Minor,$0.00,2025-11-04,Issued
RP-2025-010801,191 ROSEMAR ST,Residential Building Permit,$0.00,2025-11-04,Issued
EP-2025-010582,1342 N HOBART ST,Electrical Permit,$0.00,2025-11-04,Issued
RP-2025-010233,2928 N 24TH ST,Residential Building Permit,$0.00,2025-11-04,Issued
EP-2025-010596,5224 BEAUMONT ST,Electrical Permit,$0.00,2025-11-04,Issued
PP-2025-012975,4641 CHESTNUT ST,Plumbing Permit,$0.00,2025-11-04,Issued
RP-2025-009328,7019 CRESHEIM RD,Residential Building Permit,$0.00,2025-11-04,Issued
EP-2025-010407,233-43 S BROAD ST,Electrical Permit,$0.00,2025-11-04,Issued
MP-2025-005123,4641 CHESTNUT ST,Mechanical / Fuel Gas Permit,$0.00,2025-11-04,Issued
FP-2025-002161,505 WINTON ST,Fire Suppression Permit,$0.00,2025-11-04,Issued
MP-2025-004929,1717 ARCH ST,Mechanical / Fuel Gas Permit,$0.00,2025-11-04,Issued
MP-2025-005067,135 S 17TH ST,Mechanical / Fuel Gas Permit,$0.00,2025-11-04,Issued
PP-2025-014330,6145 ARGYLE ST,Plumbing Permit,$0.00,2025-11-04,Issued
DP-2025-001206,1916 S 20TH ST,Demolition Permit,$0.00,2025-11-04,Issued
EP-2025-010618,2012 E CLEARFIELD ST,Electrical Permit,$0.00,2025-11-04,Issued
GM-2025-010412,2320 S HEMBERGER ST,General Permit Minor,$0.00,2025-11-04,Issued
PP-2025-013993,430 E WASHINGTON LN,Plumbing Permit,$0.00,2025-11-04,Issued
PP-2025-009515,424 E WOODLAWN ST,Plumbing Permit,$0.00,2025-11-04,Issued
CP-2025-004627,3637-41 CHESTNUT ST,Commercial Building Permit,$0.00,2025-11-04,Issued
RP-2025-007748,2115 E MONMOUTH ST,Residential Building Permit,$0.00,2025-11-04,Issued
PP-2025-014327,4429 TOLBUT ST,Plumbing Permit,$0.00,2025-11-04,Issued
RP-2025-011523,5042 N FAIRHILL ST,Residential Building Permit,$0.00,2025-11-04,Issued
FP-2025-002240,627 N AMERICAN ST,Fire Suppression Permit,$0.00,2025-11-04,Issued
EP-2025-010623,167 W ALLEGHENY AVE,Electrical Permit,$0.00,2025-11-04,Issued
EP-2025-009965,4989 W THOMPSON ST,Electrical Permit,$0.00,2025-11-04,Issued
ZP-2025-010881,2211 SAINT JAMES PL,Zoning Permit,$0.00,2025-11-03,Issued
ZP-2025-010825,1101 CATHARINE ST,Zoning Permit,$0.00,2025-11-03,Issued
ZP-2025-009966,7 N CHRISTOPHER COLUMBUS BLVD,Zoning Permit,$0.00,2025-11-03,Issued
ZP-2025-010277,2930 N ORKNEY ST,Zoning Permit,$0.00,2025-11-03,Issued
ZP-2025-007061,6661-63 GERMANTOWN AVE,Zoning Permit,$0.00,2025-11-03,Issued
ZP-2025-009077,947 CALEDONIA ST,Zoning Permit,$0.00,2025-11-03,Issued
ZP-2025-010484,6735-39 ESSINGTON AVE,Zoning Permit,$0.00,2025-11-03,Issued
ZP-2025-009088,4050 WOODHAVEN RD,Zoning Permit,$0.00,2025-11-03,Issued
ZP-2025-009278,5460 RIDGE AVE,Zoning Permit,$0.00,2025-11-03,Issued
ZP-2025-010374,6650 FRANKFORD AVE,Zoning Permit,$0.00,2025-11-03,Issued
ZP-2025-010431,2640 FEDERAL ST,Zoning Permit,$0.00,2025-11-03,Issued
ZP-2025-010812,2211 N 16TH ST,Zoning Permit,$0.00,2025-11-03,Issued
MP-2024-004495,532 E JOHNSON ST,Mechanical / Fuel Gas Permit,$0.00,2025-11-03,Issued
EP-2025-010374,3313-17 HAVERFORD AVE,Electrical Permit,$0.00,2025-11-03,Issued
PP-2025-013619,8724 CRISPIN ST,Plumbing Permit,$0.00,2025-11-03,Issued
PP-2025-014068,607 WOLF ST,Plumbing Permit,$0.00,2025-11-03,Issued
MP-2025-005588,726 MOUNTAIN ST,Mechanical / Fuel Gas Permit,$0.00,2025-11-03,Issued
PP-2025-013408,1828 S BANCROFT ST,Plumbing Permit,$0.00,2025-11-03,Issued
EP-2025-010572,829 N BUCKNELL ST,Electrical Permit,$0.00,2025-11-03,Issued
PP-2025-014066,2021 S 12TH ST,Plumbing Permit,$0.00,2025-11-03,Issued
EP-2025-010339,822 N 40TH ST,Electrical Permit,$0.00,2025-11-03,Issued
PP-2025-014253,5311 HEDGE ST,Plumbing Permit,$0.00,2025-11-03,Issued
PP-2025-014217,334 S 42ND ST,Plumbing Permit,$0.00,2025-11-03,Issued
PP-2025-014271,1820 GERRITT ST,Plumbing Permit,$0.00,2025-11-03,Issued
EP-2025-010561,1233 S 23RD ST,Electrical Permit,$0.00,2025-11-03,Issued
PP-2024-013509,532 E JOHNSON ST,Plumbing Permit,$0.00,2025-11-03,Issued
PP-2021-018854,514 PARKER AVE,Plumbing Permit,$0.00,2025-11-03,Issued
PP-2025-014269,3645 W CROWN AVE,Plumbing Permit,$0.00,2025-11-03,Issued
PP-2025-014277,1731 CHRISTIAN ST,Plumbing Permit,$0.00,2025-11-03,Issued
GM-2025-010340,2340 E CLEARFIELD ST,General Permit Minor,$0.00,2025-11-03,Issued
PP-2021-018877,514 PARKER AVE,Plumbing Permit,$0.00,2025-11-03,Issued
EP-2025-008372,241-43 CHESTNUT ST,Electrical Permit,$0.00,2025-11-03,Issued
PP-2025-014215,8111 SAINT MARTINS LN,Plumbing Permit,$0.00,2025-11-03,Issued
PP-2025-014276,779 S 6TH ST,Plumbing Permit,$0.00,2025-11-03,Issued
RP-2025-010229,10935 CAREY PLZ,Residential Building Permit,$0.00,2025-11-03,Issued
EP-2025-010131,731 N 16TH ST,Electrical Permit,$0.00,2025-11-03,Issued
EP-2025-010558,1829 S MOLE ST,Electrical Permit,$0.00,2025-11-03,Issued
PP-2021-018872,514 PARKER AVE,Plumbing Permit,$0.00,2025-11-03,Issued
PP-2025-014246,5327 HEDGE ST,Plumbing Permit,$0.00,2025-11-03,Issued
GM-2025-009862,2666-72 CORAL ST,General Permit Minor,$0.00,2025-11-03,Issued
RP-2025-009117,1620 S 11TH ST,Residential Building Permit,$0.00,2025-11-03,Issued
RP-2025-010047,558 LOCUST AVE,Residential Building Permit,$0.00,2025-11-03,Issued
MP-2025-005608,1104 BRANDYWINE ST,Mechanical / Fuel Gas Permit,$0.00,2025-11-03,Issued
EP-2025-005908,3351 N 19TH ST,Electrical Permit,$0.00,2025-11-03,Issued
EP-2025-005905,3349 N 19TH ST,Electrical Permit,$0.00,2025-11-03,Issued
PP-2021-018882,514 PARKER AVE,Plumbing Permit,$0.00,2025-11-03,Issued
GM-2025-010365,1618 N 59TH ST,General Permit Minor,$0.00,2025-11-03,Issued
PP-2021-018870,514 PARKER AVE,Plumbing Permit,$0.00,2025-11-03,Issued
PP-2021-018873,514 PARKER AVE,Plumbing Permit,$0.00,2025-11-03,Issued
PP-2025-009229,1321 N 22ND ST,Plumbing Permit,$0.00,2025-11-03,Issued
MP-2025-005494,123 WOLF ST,Mechanical / Fuel Gas Permit,$0.00,2025-11-03,Issued
EP-2025-010099,5558 ADDISON ST,Electrical Permit,$0.00,2025-11-03,Issued
CP-2025-003984,5208 FRANKFORD AVE,Commercial Building Permit,$0.00,2025-11-03,Issued
MP-2025-004428,2336 CHRISTIAN ST,Mechanical / Fuel Gas Permit,$0.00,2025-11-03,Issued
CP-2025-005582,1900 MARKET ST,Commercial Building Permit,$0.00,2025-11-03,Issued
PP-2025-014095,1013 DORRANCE ST,Plumbing Permit,$0.00,2025-11-03,Issued
RP-2025-009743,1622 WAVERLY ST,Residential Building Permit,$0.00,2025-11-03,Issued
PP-2021-018867,514 PARKER AVE,Plumbing Permit,$0.00,2025-11-03,Issued
PP-2021-018866,514 PARKER AVE,Plumbing Permit,$0.00,2025-11-03,Issued
PP-2021-018879,514 PARKER AVE,Plumbing Permit,$0.00,2025-11-03,Issued
EP-2025-008477,3412 N 19TH ST,Electrical Permit,$0.00,2025-11-03,Issued
RP-2025-007296,192 E EVERGREEN AVE,Residential Building Permit,$0.00,2025-11-03,Issued
CP-2025-005542,635-53 E ERIE AVE,Commercial Building Permit,$0.00,2025-11-03,Issued
RP-2025-007742,3109 N 25TH ST,Residential Building Permit,$0.00,2025-11-03,Issued
PP-2025-014233,48 W UPSAL ST,Plumbing Permit,$0.00,2025-11-03,Issued
PP-2025-014135,7444 N 21ST ST,Plumbing Permit,$0.00,2025-11-03,Issued
PP-2021-018861,514 PARKER AVE,Plumbing Permit,$0.00,2025-11-03,Issued
RP-2025-011084,247 S 51ST ST,Residential Building Permit,$0.00,2025-11-03,Issued
GM-2025-010402,162 E HUNTINGDON ST,General Permit Minor,$0.00,2025-11-03,Issued
GM-2025-010395,5121 MEBUS ST,General Permit Minor,$0.00,2025-11-03,Issued
PP-2025-013549,916 HALL ST,Plumbing Permit,$0.00,2025-11-03,Issued
GM-2025-010342,5257 ARLINGTON ST,General Permit Minor,$0.00,2025-11-03,Issued
GP-2025-010312,1688-98 FOULKROD ST,General Permit,$0.00,2025-11-03,Issued
PP-2025-009228,1321 N 22ND ST,Plumbing Permit,$0.00,2025-11-03,Issued
RP-2025-010380,1924 S LAMBERT ST,Residential Building Permit,$0.00,2025-11-03,Issued
GM-2025-010404,2807 S 65TH ST,General Permit Minor,$0.00,2025-11-03,Issued
PP-2025-014263,6619 ERDRICK ST,Plumbing Permit,$0.00,2025-11-03,Issued
PP-2025-013586,2137 S CARLISLE ST,Plumbing Permit,$0.00,2025-11-03,Issued
PP-2025-014073,165 W 65TH AVE,Plumbing Permit,$0.00,2025-11-03,Issued
PP-2025-014070,32 S 22ND ST,Plumbing Permit,$0.00,2025-11-03,Issued
PP-2025-009574,627 S 60TH ST,Plumbing Permit,$0.00,2025-11-03,Issued
PP-2025-014173,4454 N 18TH ST,Plumbing Permit,$0.00,2025-11-03,Issued
PP-2025-014193,5961 E WISTER ST,Plumbing Permit,$0.00,2025-11-03,Issued
PP-2025-013303,5831 LANSDOWNE AVE,Plumbing Permit,$0.00,2025-11-03,Issued
PP-2021-018878,514 PARKER AVE,Plumbing Permit,$0.00,2025-11-03,Issued
PP-2025-014284,5484 MORSE ST,Plumbing Permit,$0.00,2025-11-03,Issued
PP-2025-014252,1809 N GRATZ ST,Plumbing Permit,$0.00,2025-11-03,Issued
EP-2025-008775,761 S 8TH ST,Electrical Permit,$0.00,2025-11-03,Issued
MP-2025-005652,3178 MILLER ST,Mechanical / Fuel Gas Permit,$0.00,2025-11-03,Issued
PP-2021-018859,514 PARKER AVE,Plumbing Permit,$0.00,2025-11-03,Issued
GM-2025-010384,7749 HASBROOK AVE,General Permit Minor,$0.00,2025-11-03,Issued
CP-2025-004666,6501-95 E ROOSEVELT BLVD,Commercial Building Permit,$0.00,2025-11-03,Issued
PP-2021-018871,514 PARKER AVE,Plumbing Permit,$0.00,2025-11-03,Issued
FP-2025-002172,1854 S 24TH ST,Fire Suppression Permit,$0.00,2025-11-03,Issued
PP-2025-014278,1618 MIDDLETON ST,Plumbing Permit,$0.00,2025-11-03,Issued
EP-2025-010394,2044 E YORK ST,Electrical Permit,$0.00,2025-11-03,Issued
PP-2021-018857,514 PARKER AVE,Plumbing Permit,$0.00,2025-11-03,Issued
RP-2025-010512,5901 W THOMPSON ST,Residential Building Permit,$0.00,2025-11-03,Issued
MP-2025-004651,900 N DELAWARE AVE,Mechanical / Fuel Gas Permit,$0.00,2025-11-03,Issued
PP-2025-013179,7101 TULIP ST,Plumbing Permit,$0.00,2025-11-03,Issued
PP-2025-014198,9111 OLD NEWTOWN RD,Plumbing Permit,$0.00,2025-11-03,Issued
EP-2025-008589,124 N 2ND ST,Electrical Permit,$0.00,2025-11-03,Issued
SP-2025-001410,2310 N SYDENHAM ST,Site / Utility Permit,$0.00,2025-11-03,Issued
RP-2025-010811,402 KINGSLEY ST,Residential Building Permit,$0.00,2025-11-03,Issued
MP-2025-003785,3501 CIVIC CENTER BLVD,Mechanical / Fuel Gas Permit,$0.00,2025-11-03,Issued
MP-2025-005650,6414 SHELBOURNE ST,Mechanical / Fuel Gas Permit,$0.00,2025-11-03,Issued
CP-2025-004882,7701R BURHOLME AVE,Commercial Building Permit,$0.00,2025-11-03,Issued
RP-2025-011171,5484 MORSE ST,Residential Building Permit,$0.00,2025-11-03,Issued
PP-2025-013913,726 MOUNTAIN ST,Plumbing Permit,$0.00,2025-11-03,Issued
GM-2025-009983,2512 S GARNET ST,General Permit Minor,$0.00,2025-11-03,Issued
CP-2025-005294,1800 N 22ND ST,Commercial Building Permit,$0.00,2025-11-03,Issued
EP-2025-010489,1601-23 MARKET ST,Electrical Permit,$0.00,2025-11-03,Issued
PP-2021-018853,514 PARKER AVE,Plumbing Permit,$0.00,2025-11-03,Issued
MP-2025-005495,1917 S 3RD ST,Mechanical / Fuel Gas Permit,$0.00,2025-11-03,Issued
MP-2025-005209,5831 LANSDOWNE AVE,Mechanical / Fuel Gas Permit,$0.00,2025-11-03,Issued
EP-2025-008203,2033 CHESTNUT ST,Electrical Permit,$0.00,2025-11-03,Issued
RP-2025-010771,235 S EDGEWOOD ST,Residential Building Permit,$0.00,2025-11-03,Issued
PP-2025-014177,6229 CASTOR AVE,Plumbing Permit,$0.00,2025-11-03,Issued
MP-2025-005202,4701 TACKAWANNA ST,Mechanical / Fuel Gas Permit,$0.00,2025-11-03,Issued
RP-2025-011186,1444 N 56TH ST,Residential Building Permit,$0.00,2025-11-03,Issued
EP-2025-010502,5325 W OXFORD ST,Electrical Permit,$0.00,2025-11-03,Issued
RP-2025-010687,3131 STIRLING ST,Residential Building Permit,$0.00,2025-11-03,Issued
PP-2025-013800,2111 N FRONT ST,Plumbing Permit,$0.00,2025-11-03,Issued
PP-2021-018874,514 PARKER AVE,Plumbing Permit,$0.00,2025-11-03,Issued
RP-2025-011159,1212 S 11TH ST,Residential Building Permit,$0.00,2025-11-03,Issued
PP-2021-018858,514 PARKER AVE,Plumbing Permit,$0.00,2025-11-03,Issued
PP-2025-014162,6405 N 6TH ST,Plumbing Permit,$0.00,2025-11-03,Issued
CP-2025-004754,7146 FRANKFORD AVE,Commercial Building Permit,$0.00,2025-11-03,Issued
GP-2025-009976,533 BRINTON ST,General Permit,$0.00,2025-11-03,Issued
EP-2025-009443,4202 FAIRMOUNT AVE,Electrical Permit,$0.00,2025-11-03,Issued
PP-2025-014244,5015 CHESTER AVE,Plumbing Permit,$0.00,2025-11-03,Issued
PP-2025-014321,5324 W GIRARD AVE,Plumbing Permit,$0.00,2025-11-03,Issued
FP-2025-002197,2748 GRANT AVE,Fire Suppression Permit,$0.00,2025-11-03,Issued
PP-2025-014310,1634 MAYLAND ST,Plumbing Permit,$0.00,2025-11-03,Issued
AP-2025-008540,900 ARCH ST,Administrative Permit,$0.00,2025-11-03,Issued
FP-2025-002082,1341 N 29TH ST,Fire Suppression Permit,$0.00,2025-11-03,Issued
PP-2021-018856,514 PARKER AVE,Plumbing Permit,$0.00,2025-11-03,Issued
PP-2021-018875,514 PARKER AVE,Plumbing Permit,$0.00,2025-11-03,Issued
PP-2021-018883,514 PARKER AVE,Plumbing Permit,$0.00,2025-11-03,Issued
EP-2025-010049,2921-25 MIDVALE AVE,Electrical Permit,$0.00,2025-11-03,Issued
EP-2025-010567,7103 GRAYS AVE,Electrical Permit,$0.00,2025-11-03,Issued
